iteration,estimator,scoring,loss,mean_score,std_score,min_score,max_score,train_time,status,params
34,LogisticRegression,accuracy,0.1930073441717406,0.8069926558282594,0.026438796213249238,0.776536312849162,0.8426966292134831,1.1800516029998107,ok,"{'C': 0.017541237052996927, 'penalty': 'l2', 'n_jobs': 5, 'random_state': 0}"
35,LogisticRegression,accuracy,0.19637185361873077,0.8036281463812692,0.027210199362136065,0.770949720670391,0.8426966292134831,1.176461276000282,ok,"{'C': 0.011671652125992074, 'penalty': 'l2', 'n_jobs': 5, 'random_state': 0}"
36,LogisticRegression,accuracy,0.1952608122528403,0.8047391877471597,0.018292157045414398,0.7821229050279329,0.8314606741573034,1.2165876619997107,ok,"{'C': 0.029624074549324437, 'penalty': 'l2', 'n_jobs': 5, 'random_state': 0}"
37,LogisticRegression,accuracy,0.18855062456845162,0.8114493754315484,0.01258148738103183,0.7921348314606742,0.8314606741573034,1.2345732419998967,ok,"{'C': 0.054714287478745585, 'penalty': 'l2', 'n_jobs': 5, 'random_state': 0}"
38,LogisticRegression,accuracy,0.27376812503923165,0.7262318749607684,0.042470709434846016,0.6536312849162011,0.7640449438202247,1.177904512999703,ok,"{'C': 0.0017497003936208814, 'penalty': 'l2', 'n_jobs': 5, 'random_state': 0}"
39,LogisticRegression,accuracy,0.1896867742137971,0.8103132257862029,0.014535075412648975,0.7921348314606742,0.8314606741573034,1.2024790030000077,ok,"{'C': 0.10218458202581437, 'penalty': 'l2', 'n_jobs': 5, 'random_state': 0}"
40,LogisticRegression,accuracy,0.19413093967735873,0.8058690603226413,0.0266870538802462,0.776536312849162,0.8426966292134831,1.2211715949997597,ok,"{'C': 0.02030071732013499, 'penalty': 'l2', 'n_jobs': 5, 'random_state': 0}"
41,LogisticRegression,accuracy,0.19414349381708607,0.8058565061829139,0.014166324570742465,0.7877094972067039,0.8258426966292135,1.2006157440000607,ok,"{'C': 0.035927292179590384, 'penalty': 'l2', 'n_jobs': 5, 'random_state': 0}"
42,LogisticRegression,accuracy,0.19526081225284053,0.8047391877471595,0.024230071841063253,0.7752808988764045,0.8426966292134831,1.1895486970001912,ok,"{'C': 0.013396672136797759, 'penalty': 'l2', 'n_jobs': 5, 'random_state': 0}"
43,LogisticRegression,accuracy,0.1919402422948966,0.8080597577051034,0.020707772827686155,0.7808988764044944,0.8314606741573034,1.2122966399997495,ok,"{'C': 0.19504877741943225, 'penalty': 'l2', 'n_jobs': 5, 'random_state': 0}"
44,LogisticRegression,accuracy,0.18743330613269737,0.8125666938673026,0.011058907411128461,0.797752808988764,0.8314606741573034,1.2421072039996943,ok,"{'C': 0.06387561614974742, 'penalty': 'l2', 'n_jobs': 5, 'random_state': 0}"
45,LogisticRegression,accuracy,0.21539765237587094,0.7846023476241291,0.04370658883520235,0.7039106145251397,0.8258426966292135,1.1992301430000225,ok,"{'C': 0.00580630440132462, 'penalty': 'l2', 'n_jobs': 5, 'random_state': 0}"
46,LogisticRegression,accuracy,0.1941309396773585,0.8058690603226415,0.02394425797931988,0.776536312849162,0.8370786516853933,1.2348085190001257,ok,"{'C': 0.025095455405612577, 'penalty': 'l2', 'n_jobs': 5, 'random_state': 0}"
47,LogisticRegression,accuracy,0.19530475174188688,0.8046952482581131,0.01943311691621291,0.7808988764044944,0.8314606741573034,1.195149921000393,ok,"{'C': 0.1553900776475149, 'penalty': 'l2', 'n_jobs': 5, 'random_state': 0}"
48,LogisticRegression,accuracy,0.1952608122528403,0.8047391877471597,0.018292157045414398,0.7821229050279329,0.8314606741573034,1.2137319809999099,ok,"{'C': 0.029582191625911847, 'penalty': 'l2', 'n_jobs': 5, 'random_state': 0}"
49,LogisticRegression,accuracy,0.19189002573598635,0.8081099742640137,0.025958017758838575,0.7808988764044944,0.848314606741573,1.1687216459999945,ok,"{'C': 0.016337987064019916, 'penalty': 'l2', 'n_jobs': 5, 'random_state': 0}"
50,LogisticRegression,accuracy,0.20084740443161142,0.7991525955683886,0.028736056997924628,0.7541899441340782,0.8370786516853933,1.2388828180000928,ok,"{'C': 0.009052063023071084, 'penalty': 'l2', 'n_jobs': 5, 'random_state': 0}"
51,LogisticRegression,accuracy,0.18743330613269737,0.8125666938673026,0.012655964559655612,0.7921348314606742,0.8314606741573034,1.2024628180001855,ok,"{'C': 0.05636199480440394, 'penalty': 'l2', 'n_jobs': 5, 'random_state': 0}"
52,LogisticRegression,accuracy,0.19301989831146815,0.8069801016885318,0.015831847864490614,0.7877094972067039,0.8314606741573034,1.2184615790001772,ok,"{'C': 0.04274904933548945, 'penalty': 'l2', 'n_jobs': 5, 'random_state': 0}"
53,LogisticRegression,accuracy,0.1896867742137971,0.8103132257862029,0.014535075412648975,0.7921348314606742,0.8314606741573034,1.2028457329997764,ok,"{'C': 0.09928800933275823, 'penalty': 'l2', 'n_jobs': 5, 'random_state': 0}"
54,LogisticRegression,accuracy,0.18855062456845162,0.8114493754315484,0.010973596443815323,0.797752808988764,0.8314606741573034,1.2158917040001143,ok,"{'C': 0.06913179406384469, 'penalty': 'l2', 'n_jobs': 5, 'random_state': 0}"
55,LogisticRegression,accuracy,0.19530475174188688,0.8046952482581131,0.01943311691621291,0.7808988764044944,0.8314606741573034,1.1954495429999952,ok,"{'C': 0.14945417743245953, 'penalty': 'l2', 'n_jobs': 5, 'random_state': 0}"
56,LogisticRegression,accuracy,0.27376812503923165,0.7262318749607684,0.042470709434846016,0.6536312849162011,0.7640449438202247,1.1728610810000646,ok,"{'C': 0.0017057557667869208, 'penalty': 'l2', 'n_jobs': 5, 'random_state': 0}"
57,LogisticRegression,accuracy,0.1930073441717406,0.8069926558282594,0.026438796213249238,0.776536312849162,0.8426966292134831,1.1909189029997833,ok,"{'C': 0.019229205095352832, 'penalty': 'l2', 'n_jobs': 5, 'random_state': 0}"
58,LogisticRegression,accuracy,0.21203941999874454,0.7879605800012555,0.0413860930618708,0.7150837988826816,0.8258426966292135,1.224610728999778,ok,"{'C': 0.00666877659869448, 'penalty': 'l2', 'n_jobs': 5, 'random_state': 0}"
59,LogisticRegression,accuracy,0.18967422007406953,0.8103257799259305,0.011445486016016054,0.797752808988764,0.8314606741573034,1.2412111030002961,ok,"{'C': 0.07741993126475609, 'penalty': 'l2', 'n_jobs': 5, 'random_state': 0}"
60,LogisticRegression,accuracy,0.22886824430355923,0.7711317556964408,0.04410375510979589,0.6927374301675978,0.8146067415730337,1.2115604159998838,ok,"{'C': 0.0037189355084765265, 'penalty': 'l2', 'n_jobs': 5, 'random_state': 0}"
61,LogisticRegression,accuracy,0.19751428033394025,0.8024857196660597,0.01457369359746213,0.7865168539325843,0.8258426966292135,1.2294607290000386,ok,"{'C': 0.03371000791104049, 'penalty': 'l2', 'n_jobs': 5, 'random_state': 0}"
62,LogisticRegression,accuracy,0.190810369719415,0.809189630280585,0.01480859896182134,0.7921348314606742,0.8314606741573034,1.172690151000097,ok,"{'C': 0.10187088518714998, 'penalty': 'l2', 'n_jobs': 5, 'random_state': 0}"
63,LogisticRegression,accuracy,0.19190257987571402,0.808097420124286,0.014580061914838812,0.7921348314606742,0.8314606741573034,1.2054456109999592,ok,"{'C': 0.04473445864691236, 'penalty': 'l2', 'n_jobs': 5, 'random_state': 0}"
64,LogisticRegression,accuracy,0.19306383780051473,0.8069361621994853,0.02047313848986805,0.7808988764044944,0.8314606741573034,1.1848921290002181,ok,"{'C': 0.17018819257762938, 'penalty': 'l2', 'n_jobs': 5, 'random_state': 0}"
65,LogisticRegression,accuracy,0.2008536815014752,0.7991463184985248,0.02790805733140186,0.7597765363128491,0.8370786516853933,1.2428477710000152,ok,"{'C': 0.010627128227832601, 'penalty': 'l2', 'n_jobs': 5, 'random_state': 0}"
