index,estimator,training score,validation score,scoring,features dropped
75,XGBClassifier,0.9983161826118474,0.8035590986127676,accuracy_score,32
76,XGBClassifier,0.9983161826118474,0.8148327160881299,accuracy_score,33
77,XGBClassifier,0.9952302346470837,0.8137153976523758,accuracy_score,34
78,XGBClassifier,0.9935456293237941,0.8103383340656581,accuracy_score,35
79,XGBClassifier,0.9915824889295113,0.8013495700207143,accuracy_score,36
80,XGBClassifier,0.9781151015648393,0.7957567007720796,accuracy_score,37
81,XGBClassifier,0.9727823565564082,0.7912623187496077,accuracy_score,38
82,XGBClassifier,0.9593149691917361,0.7856568953612453,accuracy_score,39
83,XGBClassifier,0.9312577808594795,0.7385286548239282,accuracy_score,40
84,XGBClassifier,0.8984304332067385,0.7531291193270981,accuracy_score,41
85,XGBClassifier,0.7867552043115811,0.7867365513778168,accuracy_score,42
86,RandomForestClassifier,0.9988775863970878,0.8507375557089951,accuracy_score,0
87,RandomForestClassifier,0.9988775863970878,0.8428723871696693,accuracy_score,1
88,RandomForestClassifier,0.9988775863970878,0.8440085368150146,accuracy_score,2
89,RandomForestClassifier,0.9988775863970878,0.8462243424769318,accuracy_score,3
90,RandomForestClassifier,0.9988775863970878,0.8440210909547423,accuracy_score,4
91,RandomForestClassifier,0.9988775863970878,0.8507187244994038,accuracy_score,5
92,RandomForestClassifier,0.9988775863970878,0.847373046262005,accuracy_score,6
93,RandomForestClassifier,0.9988775863970878,0.8406377502981608,accuracy_score,7
94,RandomForestClassifier,0.9988775863970878,0.8507250015692674,accuracy_score,8
95,RandomForestClassifier,0.9988775863970878,0.8507438327788588,accuracy_score,9
96,RandomForestClassifier,0.9988775863970878,0.8417550687339149,accuracy_score,10
97,RandomForestClassifier,0.9988775863970878,0.844002259745151,accuracy_score,11
98,RandomForestClassifier,0.9988775863970878,0.8473479379825498,accuracy_score,12
99,RandomForestClassifier,0.9988775863970878,0.8383842822170611,accuracy_score,13
100,RandomForestClassifier,0.9988775863970878,0.8406251961584331,accuracy_score,14
101,RandomForestClassifier,0.9988775863970878,0.8361433682756889,accuracy_score,15
102,RandomForestClassifier,0.9988775863970878,0.8428723871696692,accuracy_score,16
103,RandomForestClassifier,0.9988775863970878,0.8395267089322704,accuracy_score,17
104,RandomForestClassifier,0.9988775863970878,0.8451384093904964,accuracy_score,18
105,RandomForestClassifier,0.9988775863970878,0.838390559286925,accuracy_score,19
106,RandomForestClassifier,0.9988775863970878,0.8451195781809051,accuracy_score,20
107,RandomForestClassifier,0.9988775863970878,0.8372481325717155,accuracy_score,21
108,RandomForestClassifier,0.9988775863970878,0.8372481325717155,accuracy_score,22
109,RandomForestClassifier,0.9988775863970878,0.8383528968677421,accuracy_score,23
110,RandomForestClassifier,0.9988775863970878,0.8383842822170611,accuracy_score,24
111,RandomForestClassifier,0.9988775863970878,0.8327914129684263,accuracy_score,25
112,RandomForestClassifier,0.9988775863970878,0.8350134957002071,accuracy_score,26
113,RandomForestClassifier,0.9988775863970878,0.831648986253217,accuracy_score,27
114,RandomForestClassifier,0.9988775863970878,0.8338961772644529,accuracy_score,28
115,RandomForestClassifier,0.9988775863970878,0.827154604230745,accuracy_score,29
116,RandomForestClassifier,0.9988775863970878,0.8361370912058252,accuracy_score,30
117,RandomForestClassifier,0.9988775863970878,0.8260498399347185,accuracy_score,31
118,RandomForestClassifier,0.9988775863970878,0.8182035026049841,accuracy_score,32
119,RandomForestClassifier,0.9988775863970878,0.82045069361622,accuracy_score,33
120,RandomForestClassifier,0.9988775863970878,0.8047454648170234,accuracy_score,34
121,RandomForestClassifier,0.9988775863970878,0.8081099742640134,accuracy_score,35
122,RandomForestClassifier,0.9988775863970878,0.8181972255351202,accuracy_score,36
123,RandomForestClassifier,0.9988775863970878,0.7856757265708367,accuracy_score,37
124,RandomForestClassifier,0.9988775863970878,0.7833971502102819,accuracy_score,38
125,RandomForestClassifier,0.9955103455883512,0.7665683259054673,accuracy_score,39
126,RandomForestClassifier,0.9952298406795153,0.7014751114179901,accuracy_score,40
127,RandomForestClassifier,0.9786753234473737,0.7037536877785449,accuracy_score,41
128,RandomForestClassifier,0.7867552043115811,0.7867365513778168,accuracy_score,42
129,KNeighborsClassifier,0.8563420899191577,0.8103508882053856,accuracy_score,0
130,KNeighborsClassifier,0.8552200702838142,0.8114744837110036,accuracy_score,1
131,KNeighborsClassifier,0.8546590604661424,0.8081162513338773,accuracy_score,2
132,KNeighborsClassifier,0.8549395653749784,0.8103571652752495,accuracy_score,3
133,KNeighborsClassifier,0.8546586664985739,0.8069989328981233,accuracy_score,4
134,KNeighborsClassifier,0.855781080101486,0.8081162513338771,accuracy_score,5
135,KNeighborsClassifier,0.8563420899191578,0.8114744837110036,accuracy_score,6
136,KNeighborsClassifier,0.8571843925808027,0.8125980792166217,accuracy_score,7
137,KNeighborsClassifier,0.8574645035220702,0.8148515472977215,accuracy_score,8
138,KNeighborsClassifier,0.8571836046456657,0.8148515472977215,accuracy_score,9
139,KNeighborsClassifier,0.8611114613045053,0.815956311593748,accuracy_score,10
140,KNeighborsClassifier,0.8627940967899523,0.8204381394764925,accuracy_score,11
141,KNeighborsClassifier,0.8658812266574216,0.8136965664427844,accuracy_score,12
142,KNeighborsClassifier,0.8695281844398568,0.8103571652752496,accuracy_score,13
143,KNeighborsClassifier,0.8681248719605403,0.810344611135522,accuracy_score,14
144,KNeighborsClassifier,0.8695250326993083,0.8103383340656583,accuracy_score,15
145,KNeighborsClassifier,0.8700868304521172,0.8170547988199109,accuracy_score,16
146,KNeighborsClassifier,0.8700860425169801,0.8193082669010107,accuracy_score,17
147,KNeighborsClassifier,0.8681232960902658,0.811461929571276,accuracy_score,18
148,KNeighborsClassifier,0.8672817813637581,0.8069863787583955,accuracy_score,19
149,KNeighborsClassifier,0.8644771262429677,0.7980415542024982,accuracy_score,20
150,KNeighborsClassifier,0.863916904360433,0.8002699140041429,accuracy_score,21
151,KNeighborsClassifier,0.8627940967899523,0.7968928504174251,accuracy_score,22
152,KNeighborsClassifier,0.8602691586428606,0.8013935095097608,accuracy_score,23
153,KNeighborsClassifier,0.8602691586428606,0.7957692549118072,accuracy_score,24
154,KNeighborsClassifier,0.8597077548576202,0.7924047454648171,accuracy_score,25
155,KNeighborsClassifier,0.865880832689853,0.7912685958194714,accuracy_score,26
156,KNeighborsClassifier,0.8597061789873457,0.795744146632352,accuracy_score,27
157,KNeighborsClassifier,0.8588662401311125,0.8035967610319503,accuracy_score,28
158,KNeighborsClassifier,0.8594280378839214,0.8036093151716779,accuracy_score,29
159,KNeighborsClassifier,0.8566214129252879,0.8024794425961961,accuracy_score,30
160,KNeighborsClassifier,0.8566210189577195,0.80585022911305,accuracy_score,31
161,KNeighborsClassifier,0.8557791102636431,0.7968740192078339,accuracy_score,32
162,KNeighborsClassifier,0.85549781741967,0.7979976147134518,accuracy_score,33
163,KNeighborsClassifier,0.8504487290606237,0.8081099742640137,accuracy_score,34
164,KNeighborsClassifier,0.8490458105488756,0.8025045508756513,accuracy_score,35
165,KNeighborsClassifier,0.8515719305986732,0.8148327160881301,accuracy_score,36
166,KNeighborsClassifier,0.8602683707077233,0.8013119076015316,accuracy_score,37
167,KNeighborsClassifier,0.8580255133397419,0.8103257799259305,accuracy_score,38
168,KNeighborsClassifier,0.8577454023984746,0.8103383340656581,accuracy_score,39
169,KNeighborsClassifier,0.821830924878264,0.7587094344360052,accuracy_score,40
170,KNeighborsClassifier,0.8235151362339852,0.7553637561986065,accuracy_score,41
171,KNeighborsClassifier,0.7202290527443781,0.7116690728767812,accuracy_score,42
